# current date and time = 2023-05-09 23:26:08
# current battery = 3.000000
month,day,hour,minutes15,minutes,temperature05,temperature01,lvdt,watermark1,watermark2
5,8,19,0,15,17.0,17.0,-0.1505,310.0,350.0
5,8,19,0,16,17.0,16.900000000000002,-0.1505,310.0,350.0
5,8,19,0,17,17.0,16.900000000000002,-0.152,310.0,350.0
5,8,19,0,18,17.0,16.900000000000002,-0.1515,310.0,350.0
5,8,19,0,19,17.0,16.900000000000002,-0.1515,310.0,350.0
5,8,19,0,20,17.0,16.900000000000002,-0.152,310.0,350.0
5,8,19,0,21,17.0,16.900000000000002,-0.1515,310.0,350.0
5,8,19,0,22,17.0,16.8,-0.138,310.0,350.0
5,8,19,0,23,17.0,16.8,-0.138,310.0,360.0
5,8,19,0,24,17.0,16.8,-0.1385,310.0,350.0
5,8,19,0,25,17.0,16.8,-0.1385,310.0,350.0
5,8,19,0,26,17.0,16.8,-0.138,310.0,350.0
5,8,19,0,27,17.0,16.8,-0.1385,310.0,350.0
5,8,19,0,28,16.5,16.7,-0.1385,310.0,350.0
5,8,19,0,29,16.5,16.7,-0.1385,310.0,350.0
5,8,19,0,30,16.5,16.7,-0.1385,310.0,350.0
5,8,19,0,31,16.5,16.7,-0.1385,310.0,350.0
5,8,19,0,32,16.5,16.7,-0.1385,310.0,350.0
5,8,19,0,33,16.5,16.7,-0.1385,310.0,350.0
5,8,19,0,34,16.5,16.7,-0.138,310.0,350.0
5,8,19,0,35,16.5,16.7,-0.1385,310.0,350.0
5,8,19,0,36,16.5,16.7,-0.1385,310.0,350.0
5,8,19,0,37,16.5,16.7,-0.139,310.0,350.0
5,8,19,0,38,16.5,16.7,-0.139,310.0,350.0
5,8,19,0,39,16.5,16.7,-0.139,310.0,350.0
5,8,19,0,40,16.5,16.7,-0.139,310.0,350.0
5,8,19,0,41,16.5,16.7,-0.139,310.0,350.0
5,8,19,0,42,16.5,16.7,-0.139,310.0,350.0
5,8,19,0,43,16.5,16.7,-0.139,310.0,350.0
5,8,19,0,44,16.5,16.7,-0.1395,310.0,350.0
5,8,19,0,45,16.5,16.7,-0.14100000000000001,310.0,350.0
5,8,19,0,46,16.5,16.7,-0.1535,310.0,350.0
5,8,19,0,47,16.5,16.7,-0.154,310.0,350.0
5,8,19,0,48,16.5,16.7,-0.1545,310.0,350.0
5,8,19,0,49,16.5,16.6,-0.155,310.0,350.0
5,8,19,0,50,16.5,16.6,-0.155,310.0,350.0
5,8,19,0,51,16.5,16.6,-0.1545,310.0,350.0
5,8,19,0,52,16.5,16.6,-0.155,310.0,350.0
5,8,19,0,53,16.5,16.6,-0.1545,310.0,350.0
5,8,19,0,54,16.5,16.6,-0.155,310.0,350.0
5,8,19,0,55,16.5,16.6,-0.155,310.0,350.0
5,8,19,0,56,16.5,16.6,-0.156,310.0,350.0
5,8,19,0,57,16.5,16.6,-0.1595,310.0,360.0
5,8,19,0,58,16.5,16.6,-0.162,310.0,350.0
5,8,19,0,59,16.5,16.6,-0.166,310.0,350.0
5,8,20,0,0,16.5,16.6,-0.1655,310.0,350.0
5,8,20,0,1,16.5,16.6,-0.1655,310.0,350.0
5,8,20,0,2,16.5,16.6,-0.166,310.0,350.0
5,8,20,0,3,16.5,16.6,-0.166,310.0,350.0
5,8,20,0,4,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,5,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,6,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,7,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,8,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,9,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,10,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,11,16.5,16.5,-0.166,310.0,360.0
5,8,20,0,12,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,13,16.5,16.5,-0.1655,310.0,350.0
5,8,20,0,14,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,15,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,16,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,17,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,18,16.5,16.5,-0.166,310.0,350.0
5,8,20,0,19,16.5,16.400000000000002,-0.166,310.0,350.0
5,8,20,0,20,16.5,16.400000000000002,-0.1665,310.0,350.0
5,8,20,0,21,16.5,16.400000000000002,-0.1665,310.0,350.0
5,8,20,0,22,16.5,16.400000000000002,-0.166,310.0,350.0
5,8,20,0,23,16.5,16.400000000000002,-0.1665,310.0,350.0
5,8,20,0,24,16.5,16.400000000000002,-0.166,310.0,350.0
5,8,20,0,25,16.5,16.3,-0.1665,310.0,350.0
5,8,20,0,26,16.5,16.3,-0.1665,310.0,350.0
5,8,20,0,27,16.5,16.3,-0.1665,310.0,350.0
5,8,20,0,28,16.5,16.3,-0.1665,310.0,350.0
5,8,20,0,29,16.5,16.3,-0.1665,310.0,350.0
5,8,20,0,30,16.0,16.2,-0.1665,310.0,350.0
5,8,20,0,31,16.0,16.2,-0.1665,310.0,350.0
5,8,20,0,32,16.0,16.2,-0.167,310.0,350.0
5,8,20,0,33,16.0,16.2,-0.167,310.0,350.0
5,8,20,0,34,16.0,16.2,-0.1665,310.0,350.0
5,8,20,0,35,16.0,16.2,-0.1665,310.0,350.0
5,8,20,0,36,16.0,16.2,-0.167,310.0,350.0
5,8,20,0,37,16.0,16.1,-0.167,310.0,350.0
5,8,20,0,38,16.0,16.1,-0.167,310.0,350.0
5,8,20,0,39,16.0,16.1,-0.167,310.0,350.0
5,8,20,0,40,16.0,16.1,-0.167,310.0,350.0
5,8,20,0,41,16.0,16.1,-0.167,310.0,350.0
5,8,20,0,42,16.0,16.1,-0.1675,310.0,350.0
5,8,20,0,43,16.0,16.1,-0.1675,310.0,350.0
5,8,20,0,44,16.0,16.1,-0.1675,310.0,350.0
5,8,20,0,45,16.0,16.1,-0.168,310.0,350.0
5,8,20,0,46,16.0,16.1,-0.1685,310.0,350.0
5,8,20,0,47,16.0,16.1,-0.1685,310.0,350.0
5,8,20,0,48,16.0,16.1,-0.169,310.0,350.0
5,8,20,0,49,16.0,16.1,-0.169,310.0,350.0
5,8,20,0,50,16.0,16.1,-0.17,310.0,350.0
5,8,20,0,51,16.0,16.1,-0.17,310.0,350.0
5,8,20,0,52,16.0,16.1,-0.1705,310.0,350.0
5,8,20,0,53,16.0,16.1,-0.1705,310.0,350.0
5,8,20,0,54,16.0,16.0,-0.171,310.0,350.0
5,8,20,0,55,16.0,16.0,-0.1715,310.0,350.0
5,8,20,0,56,16.0,16.0,-0.171,310.0,350.0
5,8,20,0,57,16.0,16.0,-0.1715,310.0,350.0
5,8,20,0,58,16.0,16.0,-0.17200000000000001,310.0,350.0
5,8,20,0,59,16.0,16.0,-0.17250000000000001,310.0,350.0
5,8,21,0,0,16.0,16.0,-0.17250000000000001,310.0,350.0
5,8,21,0,1,16.0,16.0,-0.17350000000000002,310.0,350.0
5,8,21,0,2,16.0,16.0,-0.17350000000000002,310.0,350.0
5,8,21,0,3,16.0,16.0,-0.17350000000000002,310.0,350.0
5,8,21,0,4,16.0,16.0,-0.17400000000000002,310.0,350.0
5,8,21,0,5,16.0,16.0,-0.17450000000000002,310.0,350.0
5,8,21,0,6,16.0,16.0,-0.17450000000000002,310.0,350.0
5,8,21,0,7,16.0,16.0,-0.17400000000000002,310.0,350.0
5,8,21,0,8,16.0,16.0,-0.17500000000000002,310.0,350.0
5,8,21,0,9,16.0,15.9,-0.17500000000000002,310.0,350.0
5,8,21,0,10,16.0,15.9,-0.176,310.0,350.0
5,8,21,0,11,16.0,15.9,-0.176,310.0,350.0
5,8,21,0,12,16.0,15.9,-0.1765,310.0,350.0
5,8,21,0,13,16.0,15.9,-0.177,310.0,350.0
5,8,21,0,14,16.0,15.9,-0.178,310.0,350.0
5,8,21,0,15,16.0,15.9,-0.178,310.0,350.0
5,8,21,0,16,16.0,15.9,-0.1785,310.0,350.0
5,8,21,0,17,16.0,15.9,-0.179,310.0,350.0
5,8,21,0,18,16.0,15.9,-0.179,310.0,350.0
5,8,21,0,19,16.0,15.9,-0.1795,310.0,350.0
5,8,21,0,20,16.0,15.9,-0.1795,310.0,350.0
5,8,21,0,21,16.0,15.8,-0.18,310.0,350.0
5,8,21,0,22,16.0,15.8,-0.18,310.0,350.0
5,8,21,0,23,16.0,15.8,-0.18,310.0,350.0
5,8,21,0,24,16.0,15.8,-0.181,310.0,350.0
5,8,21,0,25,16.0,15.8,-0.181,310.0,350.0
5,8,21,0,26,16.0,15.8,-0.1815,310.0,350.0
5,8,21,0,27,16.0,15.8,-0.1815,310.0,360.0
5,8,21,0,28,16.0,15.8,-0.182,310.0,350.0
5,8,21,0,29,15.5,15.700000000000001,-0.182,310.0,350.0
5,8,21,0,30,15.5,15.700000000000001,-0.1825,310.0,350.0
5,8,21,0,31,15.5,15.700000000000001,-0.1825,310.0,350.0
5,8,21,0,32,15.5,15.700000000000001,-0.183,310.0,350.0
5,8,21,0,33,15.5,15.700000000000001,-0.183,310.0,350.0
5,8,21,0,34,15.5,15.700000000000001,-0.1835,310.0,350.0
5,8,21,0,35,15.5,15.700000000000001,-0.184,310.0,350.0
5,8,21,0,36,15.5,15.700000000000001,-0.1845,310.0,350.0
5,8,21,0,37,15.5,15.700000000000001,-0.1845,310.0,350.0
5,8,21,0,38,15.5,15.700000000000001,-0.185,310.0,350.0
5,8,21,0,39,15.5,15.600000000000001,-0.1845,310.0,350.0
5,8,21,0,40,15.5,15.600000000000001,-0.185,310.0,350.0
5,8,21,0,41,15.5,15.600000000000001,-0.1855,310.0,350.0
5,8,21,0,42,15.5,15.600000000000001,-0.1855,310.0,350.0
5,8,21,0,43,15.5,15.600000000000001,-0.186,310.0,350.0
5,8,21,0,44,15.5,15.600000000000001,-0.186,310.0,350.0
5,8,21,0,45,15.5,15.600000000000001,-0.1865,310.0,350.0
5,8,21,0,46,15.5,15.600000000000001,-0.187,310.0,350.0
5,8,21,0,47,15.5,15.600000000000001,-0.1875,310.0,350.0
5,8,21,0,48,15.5,15.600000000000001,-0.188,310.0,350.0
5,8,21,0,49,15.5,15.5,-0.188,310.0,350.0
5,8,21,0,50,15.5,15.5,-0.188,310.0,350.0
5,8,21,0,51,15.5,15.5,-0.189,310.0,350.0
5,8,21,0,52,15.5,15.5,-0.189,310.0,350.0
5,8,21,0,53,15.5,15.5,-0.1895,310.0,350.0
5,8,21,0,54,15.5,15.5,-0.1895,310.0,350.0
5,8,21,0,55,15.5,15.5,-0.1895,310.0,350.0
5,8,21,0,56,15.5,15.5,-0.19,310.0,350.0
5,8,21,0,57,15.5,15.4,-0.1905,310.0,350.0
5,8,21,0,58,15.5,15.4,-0.191,310.0,350.0
5,8,21,0,59,15.5,15.4,-0.191,310.0,350.0
5,8,22,0,0,15.5,15.4,-0.1915,310.0,350.0
5,8,22,0,1,15.5,15.4,-0.1915,310.0,350.0
5,8,22,0,2,15.5,15.4,-0.1915,310.0,350.0
5,8,22,0,3,15.5,15.4,-0.192,310.0,350.0
5,8,22,0,4,15.5,15.4,-0.1925,310.0,350.0
5,8,22,0,5,15.5,15.4,-0.1925,310.0,350.0
5,8,22,0,6,15.5,15.4,-0.193,310.0,350.0
5,8,22,0,7,15.5,15.3,-0.193,310.0,350.0
5,8,22,0,8,15.5,15.3,-0.1935,310.0,350.0
5,8,22,0,9,15.5,15.3,-0.1935,310.0,350.0
5,8,22,0,10,15.5,15.3,-0.1935,310.0,350.0
5,8,22,0,11,15.5,15.3,-0.194,310.0,350.0
5,8,22,0,12,15.5,15.3,-0.194,310.0,350.0
5,8,22,0,13,15.5,15.3,-0.1945,310.0,350.0
5,8,22,0,14,15.5,15.3,-0.1945,310.0,350.0
5,8,22,0,15,15.5,15.3,-0.195,310.0,350.0
5,8,22,0,16,15.5,15.3,-0.1955,310.0,350.0
5,8,22,0,17,15.0,15.200000000000001,-0.1955,310.0,350.0
5,8,22,0,18,15.0,15.200000000000001,-0.1955,310.0,350.0
5,8,22,0,19,15.0,15.200000000000001,-0.1965,310.0,350.0
5,8,22,0,20,15.0,15.200000000000001,-0.1965,310.0,350.0
5,8,22,0,21,15.0,15.200000000000001,-0.197,310.0,350.0
5,8,22,0,22,15.0,15.200000000000001,-0.1975,310.0,350.0
5,8,22,0,23,15.0,15.200000000000001,-0.203,310.0,350.0
5,8,22,0,24,15.0,15.200000000000001,-0.198,310.0,350.0
5,8,22,0,25,15.0,15.200000000000001,-0.198,310.0,350.0
5,8,22,0,26,15.0,15.100000000000001,-0.1925,310.0,350.0
5,8,22,0,27,15.0,15.100000000000001,-0.199,310.0,350.0
5,8,22,0,28,15.0,15.100000000000001,-0.193,310.0,350.0
5,8,22,0,29,15.0,15.100000000000001,-0.199,310.0,350.0
5,8,22,0,30,15.0,15.100000000000001,-0.199,310.0,350.0
5,8,22,0,31,15.0,15.100000000000001,-0.1995,310.0,350.0
5,8,22,0,32,15.0,15.100000000000001,-0.199,310.0,350.0
5,8,22,0,33,15.0,15.100000000000001,-0.1995,310.0,350.0
5,8,22,0,34,15.0,15.100000000000001,-0.1995,310.0,350.0
5,8,22,0,35,15.0,15.100000000000001,-0.2005,310.0,350.0
5,8,22,0,36,15.0,15.0,-0.2005,310.0,350.0
5,8,22,0,37,15.0,15.0,-0.201,310.0,350.0
5,8,22,0,38,15.0,15.0,-0.201,310.0,350.0
5,8,22,0,39,15.0,15.0,-0.201,310.0,350.0
5,8,22,0,40,15.0,15.0,-0.201,310.0,350.0
5,8,22,0,41,15.0,15.0,-0.2015,310.0,350.0
5,8,22,0,42,15.0,15.0,-0.2015,310.0,350.0
5,8,22,0,43,15.0,15.0,-0.2015,310.0,350.0
5,8,22,0,44,15.0,15.0,-0.2015,310.0,350.0
5,8,22,0,45,15.0,15.0,-0.2015,310.0,350.0
5,8,22,0,46,15.0,15.0,-0.202,310.0,350.0
5,8,22,0,47,15.0,15.0,-0.202,310.0,350.0
5,8,22,0,48,15.0,14.9,-0.202,310.0,350.0
5,8,22,0,49,15.0,14.9,-0.202,310.0,350.0
5,8,22,0,50,15.0,14.9,-0.2025,310.0,350.0
5,8,22,0,51,15.0,14.9,-0.2025,310.0,350.0
5,8,22,0,52,15.0,14.9,-0.2025,310.0,350.0
5,8,22,0,53,15.0,14.9,-0.203,310.0,350.0
5,8,22,0,54,15.0,14.9,-0.203,310.0,350.0
5,8,22,0,55,15.0,14.9,-0.203,310.0,350.0
5,8,22,0,56,15.0,14.9,-0.203,310.0,350.0
5,8,22,0,57,15.0,14.9,-0.20400000000000001,310.0,350.0
5,8,22,0,58,15.0,14.9,-0.20400000000000001,310.0,350.0
5,8,22,0,59,15.0,14.9,-0.20400000000000001,310.0,350.0
5,8,23,0,0,15.0,14.9,-0.20400000000000001,310.0,350.0
5,8,23,0,1,15.0,14.9,-0.20400000000000001,310.0,350.0
5,8,23,0,2,15.0,14.9,-0.20400000000000001,310.0,350.0
5,8,23,0,3,15.0,14.9,-0.20450000000000002,310.0,350.0
5,8,23,0,4,15.0,14.9,-0.20450000000000002,310.0,350.0
5,8,23,0,5,15.0,14.9,-0.20500000000000002,310.0,350.0
5,8,23,0,6,15.0,14.9,-0.20500000000000002,310.0,350.0
5,8,23,0,7,15.0,14.9,-0.20550000000000002,310.0,350.0
5,8,23,0,8,15.0,14.8,-0.20550000000000002,310.0,350.0
5,8,23,0,9,15.0,14.8,-0.20550000000000002,310.0,350.0
5,8,23,0,10,15.0,14.8,-0.20550000000000002,310.0,350.0
5,8,23,0,11,15.0,14.8,-0.20550000000000002,310.0,350.0
5,8,23,0,12,15.0,14.8,-0.20550000000000002,310.0,350.0
5,8,23,0,13,15.0,14.8,-0.20600000000000002,310.0,350.0
5,8,23,0,14,15.0,14.8,-0.20600000000000002,310.0,350.0
5,8,23,0,15,15.0,14.8,-0.20650000000000002,310.0,350.0
5,8,23,0,16,15.0,14.8,-0.20600000000000002,310.0,350.0
5,8,23,0,17,15.0,14.8,-0.20600000000000002,310.0,350.0
5,8,23,0,18,15.0,14.8,-0.20600000000000002,310.0,350.0
5,8,23,0,19,15.0,14.8,-0.20600000000000002,310.0,350.0
5,8,23,0,20,15.0,14.8,-0.20650000000000002,310.0,350.0
5,8,23,0,21,15.0,14.8,-0.20650000000000002,310.0,350.0
5,8,23,0,22,15.0,14.8,-0.20650000000000002,310.0,350.0
5,8,23,0,23,15.0,14.8,-0.20650000000000002,310.0,350.0
5,8,23,0,24,15.0,14.8,-0.20700000000000002,310.0,350.0
5,8,23,0,25,15.0,14.8,-0.20700000000000002,310.0,350.0
5,8,23,0,26,15.0,14.8,-0.20800000000000002,310.0,350.0
5,8,23,0,27,15.0,14.8,-0.20800000000000002,310.0,350.0
5,8,23,0,28,15.0,14.8,-0.20800000000000002,310.0,350.0
5,8,23,0,29,15.0,14.8,-0.20800000000000002,310.0,350.0
5,8,23,0,30,15.0,14.8,-0.20800000000000002,310.0,350.0
5,8,23,0,31,15.0,14.8,-0.2085,310.0,350.0
5,8,23,0,32,15.0,14.8,-0.20800000000000002,310.0,350.0
5,8,23,0,33,15.0,14.8,-0.2085,310.0,350.0
5,8,23,0,34,15.0,14.8,-0.2085,310.0,350.0
5,8,23,0,35,15.0,14.8,-0.209,310.0,350.0
5,8,23,0,36,15.0,14.8,-0.2085,310.0,350.0
5,8,23,0,37,15.0,14.8,-0.2085,310.0,350.0
5,8,23,0,38,15.0,14.8,-0.2085,310.0,350.0
5,8,23,0,39,15.0,14.8,-0.2085,310.0,350.0
5,8,23,0,40,15.0,14.8,-0.2085,310.0,350.0
5,8,23,0,41,15.0,14.8,-0.209,310.0,350.0
5,8,23,0,42,15.0,14.8,-0.209,310.0,350.0
5,8,23,0,43,15.0,14.8,-0.209,310.0,360.0
5,8,23,0,44,15.0,14.8,-0.209,310.0,350.0
5,8,23,0,45,15.0,14.8,-0.209,310.0,350.0
5,8,23,0,46,15.0,14.8,-0.209,310.0,350.0
5,8,23,0,47,14.5,14.700000000000001,-0.209,310.0,350.0
5,8,23,0,48,14.5,14.700000000000001,-0.209,310.0,350.0
5,8,23,0,49,14.5,14.700000000000001,-0.209,310.0,350.0
5,8,23,0,50,14.5,14.700000000000001,-0.209,310.0,350.0
5,8,23,0,51,14.5,14.700000000000001,-0.209,310.0,350.0
5,8,23,0,52,14.5,14.700000000000001,-0.209,310.0,350.0
5,8,23,0,53,14.5,14.700000000000001,-0.2095,310.0,350.0
5,8,23,0,54,14.5,14.700000000000001,-0.2095,310.0,350.0
5,8,23,0,55,14.5,14.700000000000001,-0.2095,310.0,350.0
5,8,23,0,56,14.5,14.700000000000001,-0.2095,310.0,350.0
5,8,23,0,57,14.5,14.700000000000001,-0.21,310.0,350.0
5,8,23,0,58,14.5,14.700000000000001,-0.21,310.0,350.0
5,8,23,0,59,14.5,14.700000000000001,-0.21,310.0,350.0
5,9,0,0,0,14.5,14.600000000000001,-0.2105,310.0,350.0
5,9,0,0,1,14.5,14.600000000000001,-0.2105,310.0,350.0
5,9,0,0,2,14.5,14.600000000000001,-0.211,310.0,350.0
5,9,0,0,3,14.5,14.600000000000001,-0.2105,310.0,350.0
5,9,0,0,4,14.5,14.600000000000001,-0.211,310.0,350.0
5,9,0,0,5,14.5,14.600000000000001,-0.211,310.0,350.0
5,9,0,0,6,14.5,14.600000000000001,-0.2115,310.0,350.0
5,9,0,0,7,14.5,14.600000000000001,-0.211,310.0,350.0
5,9,0,0,8,14.5,14.600000000000001,-0.2115,310.0,350.0
5,9,0,0,9,14.5,14.600000000000001,-0.211,310.0,350.0
5,9,0,0,10,14.5,14.600000000000001,-0.2115,310.0,350.0
5,9,0,0,11,14.5,14.5,-0.212,310.0,350.0
5,9,0,0,12,14.5,14.5,-0.213,310.0,350.0
5,9,0,0,13,14.5,14.5,-0.213,310.0,350.0
5,9,0,0,14,14.5,14.5,-0.2135,310.0,350.0
5,9,0,0,15,14.5,14.5,-0.2135,310.0,350.0
5,9,0,0,16,14.5,14.5,-0.2135,310.0,350.0
5,9,0,0,17,14.5,14.5,-0.214,310.0,350.0
5,9,0,0,18,14.5,14.5,-0.214,310.0,350.0
5,9,0,0,19,14.5,14.5,-0.214,310.0,350.0
5,9,0,0,20,14.5,14.4,-0.2145,310.0,350.0
5,9,0,0,21,14.5,14.4,-0.2145,310.0,350.0
5,9,0,0,22,14.5,14.4,-0.215,310.0,350.0
5,9,0,0,23,14.5,14.4,-0.2145,310.0,350.0
5,9,0,0,24,14.5,14.4,-0.215,310.0,350.0
5,9,0,0,25,14.5,14.4,-0.2155,310.0,350.0
5,9,0,0,26,14.5,14.4,-0.2155,310.0,350.0
5,9,0,0,27,14.5,14.4,-0.2155,310.0,350.0
5,9,0,0,28,14.5,14.4,-0.2155,310.0,350.0
5,9,0,0,29,14.5,14.4,-0.216,310.0,350.0
5,9,0,0,30,14.5,14.4,-0.2155,310.0,350.0
5,9,0,0,31,14.5,14.4,-0.2155,310.0,350.0
5,9,0,0,32,14.5,14.4,-0.2155,310.0,350.0
5,9,0,0,33,14.5,14.4,-0.2155,310.0,350.0
5,9,0,0,34,14.5,14.4,-0.2155,310.0,350.0
5,9,0,0,35,14.5,14.4,-0.216,310.0,350.0
5,9,0,0,36,14.5,14.4,-0.2155,310.0,350.0
5,9,0,0,37,14.5,14.4,-0.216,310.0,350.0
5,9,0,0,38,14.5,14.4,-0.216,310.0,350.0
5,9,0,0,39,14.5,14.4,-0.216,310.0,350.0
5,9,0,0,40,14.5,14.4,-0.216,310.0,350.0
5,9,0,0,41,14.5,14.4,-0.2165,310.0,350.0
5,9,0,0,42,14.5,14.4,-0.2165,310.0,350.0
5,9,0,0,43,14.5,14.4,-0.2165,310.0,350.0
5,9,0,0,44,14.5,14.3,-0.2165,310.0,350.0
5,9,0,0,45,14.5,14.3,-0.2165,310.0,350.0
5,9,0,0,46,14.5,14.3,-0.2165,310.0,350.0
5,9,0,0,47,14.5,14.3,-0.2165,310.0,350.0
5,9,0,0,48,14.5,14.3,-0.2165,310.0,350.0
5,9,0,0,49,14.5,14.3,-0.2165,310.0,350.0
5,9,0,0,50,14.5,14.3,-0.2165,310.0,350.0
5,9,0,0,51,14.5,14.3,-0.2165,310.0,350.0
5,9,0,0,52,14.5,14.3,-0.217,310.0,350.0
5,9,0,0,53,14.5,14.3,-0.217,310.0,350.0
5,9,0,0,54,14.5,14.3,-0.2165,310.0,350.0
5,9,0,0,55,14.5,14.3,-0.2165,310.0,350.0
5,9,0,0,56,14.5,14.3,-0.217,310.0,350.0
5,9,0,0,57,14.5,14.3,-0.2175,310.0,350.0
5,9,0,0,58,14.5,14.3,-0.2175,310.0,350.0
5,9,0,0,59,14.5,14.3,-0.2175,310.0,350.0
5,9,1,0,0,14.5,14.3,-0.218,310.0,350.0
5,9,1,0,1,14.5,14.3,-0.218,310.0,350.0
5,9,1,0,2,14.5,14.3,-0.2185,310.0,350.0
5,9,1,0,3,14.5,14.3,-0.2185,310.0,350.0
5,9,1,0,4,14.5,14.3,-0.2185,310.0,350.0
5,9,1,0,5,14.5,14.3,-0.219,310.0,350.0
5,9,1,0,6,14.5,14.3,-0.2185,310.0,350.0
5,9,1,0,7,14.0,14.200000000000001,-0.219,310.0,350.0
5,9,1,0,8,14.0,14.200000000000001,-0.2185,310.0,350.0
5,9,1,0,9,14.0,14.200000000000001,-0.219,310.0,350.0
5,9,1,0,10,14.0,14.200000000000001,-0.219,310.0,350.0
5,9,1,0,11,14.0,14.200000000000001,-0.219,310.0,350.0
5,9,1,0,12,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,13,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,14,14.0,14.200000000000001,-0.219,310.0,350.0
5,9,1,0,15,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,16,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,17,14.0,14.200000000000001,-0.22,310.0,350.0
5,9,1,0,18,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,19,14.0,14.200000000000001,-0.22,310.0,350.0
5,9,1,0,20,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,21,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,22,14.0,14.200000000000001,-0.22,310.0,350.0
5,9,1,0,23,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,24,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,25,14.0,14.200000000000001,-0.22,310.0,350.0
5,9,1,0,26,14.0,14.200000000000001,-0.22,310.0,350.0
5,9,1,0,27,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,28,14.0,14.200000000000001,-0.2195,310.0,350.0
5,9,1,0,29,14.0,14.200000000000001,-0.22,310.0,350.0
5,9,1,0,30,14.0,14.200000000000001,-0.22,310.0,350.0
5,9,1,0,31,14.0,14.200000000000001,-0.22,310.0,350.0
5,9,1,0,32,14.0,14.200000000000001,-0.22,310.0,350.0
5,9,1,0,33,14.0,14.200000000000001,-0.22,310.0,350.0
5,9,1,0,34,14.0,14.100000000000001,-0.22,310.0,350.0
5,9,1,0,35,14.0,14.100000000000001,-0.22,310.0,350.0
5,9,1,0,36,14.0,14.100000000000001,-0.22,310.0,350.0
5,9,1,0,37,14.0,14.100000000000001,-0.2205,310.0,350.0
5,9,1,0,38,14.0,14.100000000000001,-0.2205,310.0,350.0
5,9,1,0,39,14.0,14.100000000000001,-0.22,310.0,350.0
5,9,1,0,40,14.0,14.100000000000001,-0.2205,310.0,350.0
5,9,1,0,41,14.0,14.100000000000001,-0.22,310.0,350.0
5,9,1,0,42,14.0,14.100000000000001,-0.2205,310.0,350.0
5,9,1,0,43,14.0,14.100000000000001,-0.2205,310.0,350.0
5,9,1,0,44,14.0,14.100000000000001,-0.2205,310.0,350.0
5,9,1,0,45,14.0,14.100000000000001,-0.2205,310.0,350.0
5,9,1,0,46,14.0,14.100000000000001,-0.221,310.0,350.0
5,9,1,0,47,14.0,14.100000000000001,-0.221,310.0,350.0
5,9,1,0,48,14.0,14.100000000000001,-0.221,310.0,350.0
5,9,1,0,49,14.0,14.100000000000001,-0.221,310.0,350.0
5,9,1,0,50,14.0,14.100000000000001,-0.221,310.0,350.0
5,9,1,0,51,14.0,14.100000000000001,-0.2215,310.0,350.0
5,9,1,0,52,14.0,14.100000000000001,-0.221,310.0,350.0
5,9,1,0,53,14.0,14.100000000000001,-0.2215,310.0,350.0
5,9,1,0,54,14.0,14.100000000000001,-0.2215,310.0,350.0
5,9,1,0,55,14.0,14.100000000000001,-0.2215,310.0,350.0
5,9,1,0,56,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,1,0,57,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,1,0,58,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,1,0,59,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,0,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,1,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,2,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,3,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,4,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,5,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,6,14.0,14.100000000000001,-0.2225,310.0,350.0
5,9,2,0,7,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,8,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,9,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,10,14.0,14.100000000000001,-0.222,310.0,350.0
5,9,2,0,11,14.0,14.100000000000001,-0.222,310.0,350.0
